order_id,customer_id,order_date,order_value
O0005736,C02089,12/15/2025,283.83
O0005737,C02090,2/16/2023,262.18
O0005738,C02091,6/9/2023,258.11
O0005739,C02091,1/6/2024,330.22
O0005740,C02091,11/26/2024,261.07
O0005741,C02092,9/10/2023,140.22
O0005742,C02092,10/30/2023,259.99
O0005743,C02092,12/30/2023,260.35
O0005744,C02092,3/11/2024,240.29
O0005745,C02092,3/23/2024,221.75
O0005746,C02092,12/23/2025,223.78
O0005747,C02093,6/22/2023,239.73
O0005748,C02094,10/2/2023,123.75
O0005749,C02094,6/16/2024,196.37
O0005750,C02094,3/7/2025,246.48
O0005751,C02095,4/19/2023,283.54
O0005752,C02096,8/19/2023,158.27
O0005753,C02096,10/31/2023,132.92
O0005754,C02096,2/18/2024,205.16
O0005755,C02096,12/13/2024,467.21
O0005756,C02096,6/22/2025,160.19
O0005757,C02096,7/26/2025,278.12
O0005758,C02097,7/7/2023,260.31
O0005759,C02097,8/3/2024,218.98
O0005760,C02097,7/29/2025,125.33
O0005761,C02097,11/14/2025,160.31
O0005762,C02098,9/20/2023,262.62
O0005763,C02099,9/28/2024,163.06
O0005764,C02100,5/19/2023,158.56
O0005765,C02101,10/6/2025,133.24
O0005766,C02102,2/7/2023,-179.53
O0005767,C02102,11/13/2023,185.38
O0005768,C02102,9/13/2024,229.22
O0005769,C02102,3/28/2025,147.65
O0005770,C02102,8/19/2025,191.67
O0005771,C02102,11/19/2025,225.58
O0005772,C02103,8/3/2024,386.27
O0005773,C02103,11/5/2024,333.07
O0005774,C02103,9/22/2025,210.18
O0005775,C02103,11/24/2025,209.7
O0005776,C02103,12/6/2025,379.43
O0005777,C02104,9/24/2024,232.83
O0005778,C02105,12/19/2023,171.15
O0005779,C02105,5/10/2024,197.93
O0005780,C02105,8/12/2024,47.86
O0005781,C02105,9/21/2025,128.81
O0005782,C02106,8/10/2025,135.14
O0005783,C02106,12/11/2025,313.55
O0005784,C02107,12/10/2023,161.45
O0005785,C02108,1/13/2023,260.44
O0005786,C02108,4/25/2024,182.48
O0005787,C02108,7/17/2024,254.19
O0005788,C02108,10/3/2024,222.74
O0005789,C02108,3/12/2025,229.93
O0005790,C02108,7/4/2025,211.92
O0005791,C02109,3/8/2023,239.17
O0005792,C02110,2/14/2024,322.85
O0005793,C02111,5/2/2023,140.5
O0005794,C02112,5/23/2024,291.52
O0005795,C02113,2/2/2024,276.73
O0005796,C02114,5/14/2024,264.15
O0005797,C02115,11/13/2023,-233.63
O0005798,C02115,4/19/2025,200.6
O0005799,C02115,5/30/2025,198.79
O0005800,C02116,9/11/2023,237.14
O0005801,C02116,3/4/2024,135.15
O0005802,C02116,4/28/2024,339.25
O0005803,C02116,9/29/2024,298.82
O0005804,C02116,10/8/2024,209.79
O0005805,C02116,10/4/2025,200.32
O0005806,C02117,4/8/2024,287.62
O0005807,C02118,10/15/2025,300.55
O0005808,C02119,9/17/2024,100.92
O0005809,C02120,2/25/2023,248.42
O0005810,C02120,4/17/2023,160.5
O0005811,C02120,6/16/2023,138.81
O0005812,C02121,4/9/2024,106.26
O0005813,C02122,1/11/2023,330.77
O0005814,C02122,9/1/2023,125.59
O0005815,C02122,12/11/2023,250.87
O0005816,C02122,4/17/2024,322.06
O0005817,C02122,12/23/2025,319.58
O0005818,C02123,3/19/2025,211.58
O0005819,C02124,5/29/2023,159.93
O0005820,C02125,4/6/2023,314.43
O0005821,C02125,6/11/2023,168.84
O0005822,C02125,2/2/2025,258.67
O0005823,C02125,2/26/2025,286.76
O0005824,C02125,12/13/2025,-348.02
O0005825,C02126,12/13/2023,222.14
O0005826,C02126,1/19/2024,346.54
O0005827,C02126,2/20/2024,212.92
O0005828,C02126,7/6/2024,144.21
O0005829,C02126,1/8/2025,238.96
O0005830,C02127,5/3/2024,210.7
O0005831,C02127,7/11/2024,290.98
O0005832,C02127,8/31/2024,317.14
O0005833,C02127,12/9/2024,210.86
O0005834,C02127,2/20/2025,278.57
O0005835,C02127,9/10/2025,158.35
O0005836,C02128,5/26/2025,290.69
O0005837,C02128,10/3/2025,220.09
O0005838,C02129,3/12/2025,306.87
O0005839,C02129,9/8/2025,146.01
O0005840,C02130,12/30/2024,440.33
O0005841,C02130,3/31/2025,306.86
O0005842,C02130,10/23/2025,117.35
O0005843,C02130,11/22/2025,295.33
O0005844,C02131,12/7/2025,121.46
O0005845,C02132,8/6/2024,190.09
O0005846,C02133,2/25/2023,126.34
O0005847,C02133,4/8/2023,237.11
O0005848,C02133,6/4/2023,232.5
O0005849,C02133,12/26/2025,154.52
O0005850,C02134,11/16/2024,150.36
O0005851,C02135,7/22/2025,223.94
O0005852,C02136,2/21/2023,198.12
O0005853,C02136,4/9/2023,245.34
O0005854,C02136,10/10/2025,245.83
O0005855,C02137,8/13/2023,297.72
O0005856,C02137,5/25/2024,248.42
O0005857,C02137,10/30/2024,213.59
O0005858,C02137,1/22/2025,248.95
O0005859,C02137,3/3/2025,335.51
O0005860,C02138,9/7/2023,238.8
O0005861,C02138,4/26/2024,124.44
O0005862,C02138,11/12/2025,216.4
O0005863,C02139,3/21/2023,92.38
O0005864,C02139,7/21/2023,215.13
O0005865,C02139,8/25/2023,227.3
O0005866,C02139,4/12/2025,133.06
O0005867,C02139,11/21/2025,183.97
O0005868,C02140,12/28/2024,286.23
O0005869,C02140,4/22/2025,214.34
O0005870,C02141,3/2/2023,306.92
O0005871,C02141,2/23/2025,194.93
O0005872,C02142,9/13/2025,267.82
O0005873,C02143,7/16/2023,193.54
O0005874,C02143,8/1/2023,213.41
O0005875,C02143,12/25/2023,172.49
O0005876,C02143,4/11/2024,267.04
O0005877,C02143,7/8/2024,189.62
O0005878,C02143,11/2/2024,164.2
O0005879,C02144,2/3/2023,353.67
O0005880,C02144,6/18/2023,261.22
O0005881,C02144,9/14/2025,326.18
O0005882,C02145,9/9/2024,243.57
O0005883,C02146,1/30/2024,205.93
O0005884,C02147,3/26/2024,162.65
O0005885,C02148,8/5/2025,193.24
O0005886,C02149,2/5/2025,255.99
O0005887,C02150,4/23/2023,290.75
O0005888,C02151,1/19/2024,264.34
O0005889,C02152,12/8/2023,210.25
O0005890,C02152,5/20/2024,247.06
O0005891,C02152,2/3/2025,216.83
O0005892,C02153,2/12/2023,308.51
O0005893,C02153,7/21/2025,193.7
O0005894,C02154,12/6/2023,293.46
O0005895,C02154,1/16/2024,283.86
O0005896,C02154,7/15/2024,247.35
O0005897,C02154,12/20/2024,259.84
O0005898,C02154,2/9/2025,240.65
O0005899,C02155,2/6/2024,264.03
O0005900,C02155,2/8/2024,345.52
O0005901,C02155,4/5/2024,271.13
O0005902,C02155,1/6/2025,-266.47
O0005903,C02155,6/16/2025,255.29
O0005904,C02155,9/3/2025,351.63
O0005905,C02156,6/11/2023,129.19
O0005906,C02156,10/29/2023,-345.36
O0005907,C02156,2/24/2024,292.4
O0005908,C02156,7/29/2024,252.24
O0005909,C02156,12/11/2024,234.92
O0005910,C02157,1/16/2023,324.77
O0005911,C02157,3/10/2023,256.59
O0005912,C02157,9/14/2023,218.37
O0005913,C02157,2/4/2024,345.95
O0005914,C02157,10/22/2024,232.76
O0005915,C02157,5/14/2025,302.88
O0005916,C02158,3/4/2023,203.06
O0005917,C02158,5/24/2024,148.78
O0005918,C02158,10/26/2024,232
O0005919,C02158,7/25/2025,285.68
O0005920,C02159,11/9/2023,345.84
O0005921,C02159,11/11/2023,268.7
O0005922,C02159,5/2/2024,307.23
O0005923,C02159,5/28/2024,338.47
O0005924,C02160,3/11/2023,147.76
O0005925,C02160,8/21/2023,230.67
O0005926,C02160,9/23/2025,205.88
O0005927,C02161,1/17/2025,303.66
O0005928,C02162,12/18/2025,103.02
O0005929,C02163,1/3/2023,184.66
O0005930,C02163,2/11/2023,195.12
O0005931,C02163,3/31/2023,186.74
O0005932,C02163,6/5/2023,212.84
O0005933,C02163,8/31/2024,287.55
O0005934,C02164,10/27/2025,262.86
O0005935,C02164,12/13/2025,229.83
O0005936,C02165,9/11/2024,251.22
O0005937,C02166,4/21/2024,174.66
O0005938,C02166,7/11/2025,304.78
O0005939,C02166,8/28/2025,192.89
O0005940,C02167,3/31/2024,218.25
O0005941,C02167,5/3/2024,178.95
O0005942,C02167,3/2/2025,248.93
O0005943,C02167,10/17/2025,441.64
O0005944,C02168,12/20/2023,59.79
O0005945,C02169,12/25/2024,228.22
O0005946,C02170,11/28/2024,223.03
O0005947,C02171,4/4/2025,301.31
O0005948,C02172,12/25/2024,385.8
O0005949,C02173,4/15/2023,309.04
O0005950,C02173,5/19/2023,232.39
O0005951,C02173,6/24/2023,264.19
O0005952,C02173,12/28/2024,350.35
O0005953,C02173,8/15/2025,246.44
O0005954,C02174,9/16/2025,185.16
O0005955,C02175,1/24/2023,313.94
O0005956,C02175,5/16/2024,240.04
O0005957,C02176,5/24/2023,251.95
O0005958,C02176,1/3/2025,213.72
O0005959,C02176,2/12/2025,199.68
O0005960,C02176,6/8/2025,98.82
O0005961,C02176,9/28/2025,283.42
O0005962,C02176,10/22/2025,264.22
O0005963,C02177,11/9/2023,310.9
O0005964,C02178,10/28/2024,263.11
O0005965,C02179,8/29/2023,87.44
O0005966,C02179,4/10/2024,205.21
O0005967,C02179,5/18/2025,138.69
O0005968,C02180,9/1/2024,203.18
O0005969,C02180,12/4/2024,-149.66
O0005970,C02180,1/10/2025,257.98
O0005971,C02180,4/11/2025,170.38
O0005972,C02180,7/30/2025,200.35
O0005973,C02181,7/21/2024,307.05
O0005974,C02181,4/4/2025,235.19
O0005975,C02182,7/29/2024,173.73
O0005976,C02182,12/23/2025,222.82
O0005977,C02183,5/4/2023,153.08
O0005978,C02183,5/29/2023,258.15
O0005979,C02183,7/16/2023,250.66
O0005980,C02183,1/2/2024,118.45
O0005981,C02183,12/26/2024,138.89
O0005982,C02183,2/17/2025,170.66
O0005983,C02184,5/22/2023,142.8
O0005984,C02184,3/9/2025,207.47
O0005985,C02185,11/7/2024,254.92
O0005986,C02185,6/17/2025,241.04
O0005987,C02185,7/9/2025,218.7
O0005988,C02186,3/25/2023,225.67
O0005989,C02186,4/25/2024,258.73
O0005990,C02186,3/30/2025,175.14
O0005991,C02186,7/10/2025,277.8
O0005992,C02186,8/1/2025,231.21
O0005993,C02186,11/23/2025,247.82
O0005994,C02187,8/14/2024,113.25
O0005995,C02187,6/28/2025,177.78
O0005996,C02188,3/28/2024,326.69
O0005997,C02189,12/17/2023,228.42
O0005998,C02189,8/1/2024,233.74
O0005999,C02189,10/25/2024,272.78
O0006000,C02189,3/5/2025,359.23
O0006001,C02190,2/7/2023,289.56
O0006002,C02190,6/23/2023,323.72
O0006003,C02190,9/16/2024,200.44
O0006004,C02190,3/13/2025,292.12
O0006005,C02191,5/31/2024,137.46
O0006006,C02192,1/7/2025,-255.6
O0006007,C02193,2/18/2024,168.21
O0006008,C02193,5/11/2025,237.57
O0006009,C02194,2/1/2023,254.46
O0006010,C02195,7/21/2023,271.31
O0006011,C02195,8/4/2024,357.42
O0006012,C02195,4/29/2025,278.24
O0006013,C02195,6/17/2025,291.69
O0006014,C02196,4/7/2025,179.41
O0006015,C02197,6/3/2023,220.35
O0006016,C02198,4/29/2025,213.14
O0006017,C02199,9/27/2025,283.23
O0006018,C02200,4/4/2024,220.13
O0006019,C02201,7/21/2023,-302.59
O0006020,C02202,2/29/2024,225.69
O0006021,C02202,4/25/2025,301.01
O0006022,C02202,12/4/2025,203.74
O0006023,C02203,11/20/2025,259.68
O0006024,C02204,6/28/2023,182.96
O0006025,C02204,3/3/2024,231.92
O0006026,C02204,10/30/2024,166.64
O0006027,C02204,1/31/2025,220.01
O0006028,C02205,2/28/2023,121.96
O0006029,C02205,8/12/2023,178.41
O0006030,C02205,3/14/2024,206.14
O0006031,C02205,4/24/2024,217.04
O0006032,C02205,9/1/2025,278.3
O0006033,C02205,11/7/2025,239.39
O0006034,C02206,1/26/2023,240.78
O0006035,C02206,11/24/2023,316.19
O0006036,C02206,6/4/2024,185.78
O0006037,C02206,7/21/2025,214.71
O0006038,C02207,4/17/2024,71.17
O0006039,C02208,8/8/2025,187.96
O0006040,C02209,12/20/2023,133.69
O0006041,C02210,4/3/2023,246.58
O0006042,C02210,5/6/2023,-295.56
O0006043,C02210,3/25/2024,212
O0006044,C02210,6/8/2024,246.01
O0006045,C02210,9/5/2025,311.87
O0006046,C02210,10/26/2025,259.51
O0006047,C02211,9/11/2024,204.78
O0006048,C02212,3/23/2025,249.2
O0006049,C02213,12/7/2025,171.03
O0006050,C02214,6/19/2023,183.12
O0006051,C02214,11/9/2023,254.13
O0006052,C02214,2/6/2024,296.05
O0006053,C02214,9/12/2024,-119.57
O0006054,C02214,1/22/2025,113.39
O0006055,C02214,2/1/2025,384.76
O0006056,C02215,2/3/2023,203.57
O0006057,C02215,12/23/2023,245.51
O0006058,C02215,1/11/2025,199.33
O0006059,C02215,2/10/2025,268.66
O0006060,C02215,12/23/2025,173.93
O0006061,C02216,1/8/2024,261.54
O0006062,C02217,1/20/2024,316.45
O0006063,C02218,8/4/2023,368.1
O0006064,C02218,12/28/2023,275.65
O0006065,C02218,10/19/2024,142.45
O0006066,C02218,9/8/2025,222.97
O0006067,C02219,3/11/2024,113.17
O0006068,C02219,9/10/2024,236.92
O0006069,C02219,10/14/2024,148.42
O0006070,C02219,2/11/2025,244.92
O0006071,C02219,6/9/2025,239.59
O0006072,C02219,11/3/2025,-320.11
O0006073,C02220,7/27/2023,206.78
O0006074,C02220,8/29/2023,307.03
O0006075,C02220,3/25/2024,269.3
O0006076,C02220,7/5/2025,221.45
O0006077,C02220,12/16/2025,182.81
O0006078,C02221,2/24/2024,233.95
O0006079,C02221,6/1/2024,220.01
O0006080,C02221,2/7/2025,235.41
O0006081,C02221,12/13/2025,-202.73
O0006082,C02222,3/9/2023,166.87
O0006083,C02223,1/5/2023,328.13
O0006084,C02223,5/3/2024,253.95
O0006085,C02223,5/28/2025,204.53
O0006086,C02224,12/2/2024,344.88
O0006087,C02224,9/19/2025,354.51
O0006088,C02224,9/24/2025,346.22
O0006089,C02224,12/23/2025,128.71
O0006090,C02225,5/6/2023,238.95
O0006091,C02226,1/24/2023,235.61
O0006092,C02226,4/24/2023,331.38
O0006093,C02226,7/24/2025,308.02
O0006094,C02226,11/16/2025,269.23
O0006095,C02227,2/17/2023,262.46
O0006096,C02227,9/24/2025,129.4
O0006097,C02227,12/17/2025,198.13
O0006098,C02228,4/21/2023,293.5
O0006099,C02229,9/6/2023,170.19
O0006100,C02229,1/23/2024,298.12
O0006101,C02229,1/31/2025,237.98
O0006102,C02229,7/14/2025,165.25
O0006103,C02230,11/23/2023,318
O0006104,C02231,11/9/2023,270.85
O0006105,C02232,3/28/2023,325.89
O0006106,C02233,11/10/2024,265.55
O0006107,C02233,2/6/2025,273.68
O0006108,C02233,2/21/2025,205.9
O0006109,C02233,3/3/2025,229
O0006110,C02234,5/9/2023,271.67
O0006111,C02235,3/21/2025,-250.34
O0006112,C02236,11/9/2025,-282.72
O0006113,C02237,5/2/2023,160.81
O0006114,C02237,10/14/2025,387.91
O0006115,C02238,11/28/2023,325.34
O0006116,C02238,6/2/2024,279.8
O0006117,C02238,11/4/2024,317.77
O0006118,C02238,10/25/2025,239.32
O0006119,C02239,4/30/2023,271.32
O0006120,C02239,6/16/2023,157.19
O0006121,C02239,10/30/2023,276.32
O0006122,C02239,5/11/2024,306.69
O0006123,C02239,4/26/2025,165.63
O0006124,C02239,9/16/2025,79.46
O0006125,C02240,2/19/2023,90.96
O0006126,C02241,4/9/2025,205.06
O0006127,C02242,7/23/2023,187.5
O0006128,C02242,10/18/2023,338.67
O0006129,C02242,11/9/2023,224.24
O0006130,C02242,12/19/2023,242.94
O0006131,C02242,1/30/2025,206.01
O0006132,C02243,9/25/2023,181.47
O0006133,C02244,3/19/2023,239.4
O0006134,C02245,12/17/2023,332.53
O0006135,C02245,4/27/2024,292.49
O0006136,C02245,7/1/2024,294.09
O0006137,C02245,5/7/2025,266.33
O0006138,C02245,9/9/2025,194.48
O0006139,C02246,6/2/2023,291.21
O0006140,C02246,7/1/2025,236.65
O0006141,C02246,10/13/2025,188.4
O0006142,C02247,3/21/2023,329.26
O0006143,C02248,9/3/2025,259.89
O0006144,C02249,1/3/2024,157.43
O0006145,C02250,9/22/2023,210.26
O0006146,C02250,11/15/2024,-337.48
O0006147,C02250,6/19/2025,268.82
O0006148,C02251,12/13/2024,289.73
O0006149,C02252,5/20/2023,-178.87
O0006150,C02252,5/28/2023,203.32
O0006151,C02252,4/22/2024,152.45
O0006152,C02252,10/20/2025,265.96
O0006153,C02253,6/21/2025,240.24
O0006154,C02254,9/13/2023,165.15
O0006155,C02254,5/30/2025,289.62
O0006156,C02254,6/1/2025,183.47
O0006157,C02254,6/15/2025,223.45
O0006158,C02254,8/22/2025,173.04
O0006159,C02255,7/27/2023,226.91
O0006160,C02256,8/7/2024,313.15
O0006161,C02257,4/5/2024,228.36
O0006162,C02257,10/11/2024,319.3
O0006163,C02257,6/3/2025,290.15
O0006164,C02257,7/12/2025,281.35
O0006165,C02258,9/14/2023,296.56
O0006166,C02258,12/30/2024,334.34
O0006167,C02258,3/2/2025,178.33
O0006168,C02258,5/10/2025,-225.31
O0006169,C02258,7/22/2025,187.34
O0006170,C02259,1/18/2023,235.46
O0006171,C02259,2/8/2023,278.26
O0006172,C02259,8/13/2023,238.83
O0006173,C02259,7/5/2025,201.54
O0006174,C02259,7/15/2025,338
O0006175,C02260,1/7/2023,276.69
O0006176,C02260,10/10/2024,84.8
O0006177,C02260,12/22/2024,244.18
O0006178,C02261,5/17/2024,88.32
O0006179,C02262,3/20/2023,152.46
O0006180,C02262,9/29/2024,37.11
O0006181,C02262,10/14/2024,131.3
O0006182,C02262,10/29/2025,208.6
O0006183,C02263,2/20/2023,168.86
O0006184,C02263,4/12/2023,259.98
O0006185,C02263,11/9/2023,199.68
O0006186,C02263,12/17/2025,326.3
O0006187,C02263,12/22/2025,81.94
O0006188,C02264,1/16/2025,186.91
O0006189,C02265,5/4/2023,236.21
O0006190,C02265,3/26/2024,162.14
O0006191,C02265,9/29/2024,327.17
O0006192,C02266,2/5/2023,233.09
O0006193,C02266,4/23/2023,379.53
O0006194,C02266,8/22/2023,126.68
O0006195,C02266,1/3/2024,352.71
O0006196,C02267,4/17/2023,250.04
O0006197,C02267,5/28/2023,254.51
O0006198,C02267,6/29/2023,199.33
O0006199,C02267,8/4/2025,201.77
O0006200,C02268,7/1/2025,192.23
O0006201,C02269,12/7/2025,153.59
O0006202,C02270,1/30/2024,104.62
O0006203,C02271,4/9/2024,325.53
O0006204,C02271,4/15/2024,289.41
O0006205,C02271,11/1/2024,188.73
O0006206,C02271,5/26/2025,187.96
O0006207,C02271,6/6/2025,242.34
O0006208,C02272,1/23/2024,191.25
O0006209,C02272,4/13/2025,299.07
O0006210,C02273,5/8/2024,288.6
O0006211,C02273,11/9/2024,227.14
O0006212,C02273,4/14/2025,189.6
O0006213,C02274,1/28/2025,194.96
O0006214,C02274,3/27/2025,196.95
O0006215,C02275,7/2/2024,309.64
O0006216,C02276,9/27/2023,199.04
O0006217,C02276,4/29/2024,110.14
O0006218,C02276,7/17/2024,-171.83
O0006219,C02276,12/21/2025,231.87
O0006220,C02276,12/29/2025,348
O0006221,C02277,10/16/2024,145.33
O0006222,C02277,4/1/2025,197.81
O0006223,C02277,11/19/2025,269.51
O0006224,C02278,3/28/2023,219.83
O0006225,C02278,7/2/2023,-281.63
O0006226,C02278,12/31/2023,181.46
O0006227,C02278,4/6/2024,175.6
O0006228,C02278,6/6/2024,124.18
O0006229,C02278,3/1/2025,240.62
O0006230,C02279,10/18/2023,143.31
O0006231,C02279,8/13/2024,158.5
O0006232,C02279,2/20/2025,268.61
O0006233,C02279,11/7/2025,202.32
O0006234,C02280,9/14/2023,192.97
O0006235,C02280,4/8/2024,216.83
O0006236,C02281,9/11/2023,156.55
O0006237,C02282,2/11/2024,225.19
O0006238,C02283,3/10/2023,233.14
O0006239,C02283,8/28/2023,164.32
O0006240,C02283,7/9/2025,137.45
O0006241,C02284,12/7/2023,189.68
O0006242,C02284,6/6/2025,143.13
O0006243,C02284,8/8/2025,199.14
O0006244,C02284,9/1/2025,172.57
O0006245,C02285,2/24/2023,279
O0006246,C02285,3/19/2023,154.84
O0006247,C02285,5/4/2024,186.22
O0006248,C02285,5/14/2024,202.62
O0006249,C02285,7/23/2024,-236.11
O0006250,C02285,1/14/2025,261.93
O0006251,C02286,4/30/2023,219.36
O0006252,C02286,5/24/2023,275.89
O0006253,C02286,10/12/2025,223.62
O0006254,C02287,7/4/2024,113.78
O0006255,C02288,5/6/2025,338.55
O0006256,C02289,12/18/2024,308.58
O0006257,C02290,3/15/2024,158.62
O0006258,C02291,6/9/2025,350.95
O0006259,C02292,2/9/2023,243.28
O0006260,C02292,11/19/2025,106.93
O0006261,C02293,12/18/2023,252.49
O0006262,C02294,7/20/2025,256.3
O0006263,C02294,8/31/2025,168.11
O0006264,C02295,11/21/2024,280.54
O0006265,C02296,6/14/2023,187.08
O0006266,C02297,12/23/2024,312.26
O0006267,C02298,11/22/2025,-268.17
O0006268,C02299,2/4/2023,269.7
O0006269,C02299,4/2/2023,197.07
O0006270,C02299,4/17/2024,120.42
O0006271,C02299,9/29/2025,248.3
O0006272,C02299,10/13/2025,215.91
O0006273,C02299,12/21/2025,346.86
O0006274,C02300,5/20/2025,142.97
O0006275,C02301,7/17/2023,-259.34
O0006276,C02301,11/22/2023,330.21
O0006277,C02301,4/18/2024,210.6
O0006278,C02301,9/24/2024,245.89
O0006279,C02302,3/10/2023,104.5
O0006280,C02303,6/10/2024,202.35
O0006281,C02304,2/8/2023,194.22
O0006282,C02304,5/31/2024,241.79
O0006283,C02305,2/6/2023,240.79
O0006284,C02306,10/27/2024,201.37
O0006285,C02307,8/12/2023,169.08
O0006286,C02307,6/1/2025,312.92
O0006287,C02307,9/18/2025,149.46
O0006288,C02307,11/8/2025,163.18
O0006289,C02307,12/19/2025,262.48
O0006290,C02308,4/7/2025,186.39
O0006291,C02309,9/12/2023,303.1
O0006292,C02310,3/26/2023,287.85
O0006293,C02310,6/1/2024,197.15
O0006294,C02310,7/8/2024,156.98
O0006295,C02310,7/20/2025,319.81
O0006296,C02310,7/29/2025,-252.76
O0006297,C02311,3/27/2023,182.41
O0006298,C02311,1/7/2024,356.26
O0006299,C02311,11/21/2024,232.54
O0006300,C02311,2/5/2025,144.4
O0006301,C02311,8/20/2025,224.84
O0006302,C02312,1/2/2023,169.07
O0006303,C02312,8/3/2025,205.28
O0006304,C02313,2/11/2023,247.01
O0006305,C02313,6/24/2024,208.88
O0006306,C02313,11/6/2024,201.73
O0006307,C02313,7/11/2025,254.26
O0006308,C02313,9/10/2025,253.78
O0006309,C02314,1/28/2023,93.47
O0006310,C02314,3/25/2023,193.61
O0006311,C02314,1/16/2024,316.79
O0006312,C02314,5/20/2024,202.7
O0006313,C02314,9/19/2024,329.83
O0006314,C02314,11/16/2025,191.13
O0006315,C02315,7/2/2023,219.89
O0006316,C02315,10/1/2023,249.61
O0006317,C02315,8/12/2024,271.28
O0006318,C02315,8/25/2024,139.02
O0006319,C02315,9/15/2025,96.55
O0006320,C02316,10/5/2023,236.04
O0006321,C02316,9/16/2024,111.26
O0006322,C02316,2/15/2025,209.01
O0006323,C02317,2/16/2025,220.08
O0006324,C02318,1/16/2023,198.76
O0006325,C02318,10/20/2023,325.13
O0006326,C02318,2/4/2025,207.29
O0006327,C02318,4/20/2025,168.17
O0006328,C02318,12/23/2025,314.49
O0006329,C02319,7/19/2025,169.73
O0006330,C02320,7/26/2025,415.29
O0006331,C02321,8/25/2023,318.94
O0006332,C02321,12/15/2023,297.78
O0006333,C02321,2/9/2025,289.19
O0006334,C02321,7/26/2025,244.55
O0006335,C02321,8/16/2025,234.37
O0006336,C02321,9/1/2025,319.02
O0006337,C02322,10/11/2025,161.75
O0006338,C02323,4/15/2023,139.74
O0006339,C02323,9/28/2023,128.1
O0006340,C02323,11/3/2023,203.75
O0006341,C02323,9/17/2024,193.62
O0006342,C02324,8/16/2025,95
O0006343,C02325,5/17/2024,258.69
O0006344,C02326,12/22/2023,309.97
O0006345,C02326,9/6/2024,301.07
O0006346,C02327,4/2/2023,270.08
O0006347,C02327,9/23/2023,256.38
O0006348,C02327,11/17/2023,354.75
O0006349,C02327,3/22/2024,229.03
O0006350,C02327,11/6/2024,242.05
O0006351,C02327,1/31/2025,259.68
O0006352,C02328,11/3/2023,235.5
O0006353,C02329,7/13/2024,287.56
O0006354,C02329,8/27/2024,244.21
O0006355,C02329,10/6/2025,178.55
O0006356,C02330,8/3/2025,199.76
O0006357,C02331,10/17/2024,-335.16
O0006358,C02332,8/3/2023,150.68
O0006359,C02332,9/3/2023,387.74
O0006360,C02332,7/15/2024,208.55
O0006361,C02332,8/6/2024,182.89
O0006362,C02332,4/9/2025,273.81
O0006363,C02332,7/29/2025,141.1
O0006364,C02333,3/10/2024,207.22
O0006365,C02334,5/7/2024,248.07
O0006366,C02334,5/25/2024,245.72
O0006367,C02334,10/3/2025,175.97
O0006368,C02335,5/4/2023,196.5
O0006369,C02335,9/1/2023,248.38
O0006370,C02335,11/9/2023,249.05
O0006371,C02335,12/29/2023,27.5
O0006372,C02335,4/8/2025,167.55
O0006373,C02336,4/14/2025,194.31
O0006374,C02337,12/8/2023,204.56
O0006375,C02337,7/27/2024,157.94
O0006376,C02337,8/2/2024,210.3
O0006377,C02337,12/13/2024,308.89
O0006378,C02337,1/17/2025,295.12
O0006379,C02337,10/17/2025,276.94
O0006380,C02338,2/22/2024,87.43
O0006381,C02339,6/9/2023,203.45
O0006382,C02339,11/21/2023,207.28
O0006383,C02339,4/5/2025,289.5
O0006384,C02339,7/19/2025,204.93
O0006385,C02339,11/20/2025,248.04
O0006386,C02340,6/4/2023,205
O0006387,C02340,9/5/2023,224.07
O0006388,C02340,4/2/2024,232.31
O0006389,C02340,5/21/2025,260.16
O0006390,C02340,11/6/2025,270.22
O0006391,C02341,6/2/2024,254.89
O0006392,C02342,11/30/2025,97.27
O0006393,C02343,8/31/2023,118.89
O0006394,C02343,8/9/2024,306.94
O0006395,C02343,9/13/2025,213.69
O0006396,C02344,11/27/2024,117.44
O0006397,C02345,2/27/2023,369.63
O0006398,C02346,1/21/2024,258.5
O0006399,C02346,8/28/2024,185.99
O0006400,C02347,10/29/2024,341.15
O0006401,C02348,2/13/2024,32.53
O0006402,C02349,5/22/2024,256.2
O0006403,C02349,8/2/2025,295.65
O0006404,C02350,7/15/2023,230.27
O0006405,C02351,12/18/2023,211.4
O0006406,C02352,9/23/2025,207.2
O0006407,C02353,5/16/2023,147.32
O0006408,C02354,5/16/2023,165.31
O0006409,C02354,2/10/2024,93.85
O0006410,C02354,3/25/2024,217.68
O0006411,C02355,7/29/2024,310.78
O0006412,C02356,3/9/2025,172.28
O0006413,C02357,6/1/2024,204.1
O0006414,C02358,6/28/2024,225.74
O0006415,C02358,12/7/2024,277.19
O0006416,C02359,1/22/2023,179.33
O0006417,C02359,1/27/2023,171.43
O0006418,C02359,2/9/2024,95.17
O0006419,C02359,8/28/2024,285.51
O0006420,C02359,9/1/2024,145.6
O0006421,C02360,8/17/2025,134.11
O0006422,C02360,12/17/2025,283.44
O0006423,C02360,12/25/2025,239.46
O0006424,C02361,11/20/2023,263.94
O0006425,C02362,8/23/2024,199.86
O0006426,C02363,7/15/2024,110.12
O0006427,C02364,1/4/2023,254.13
O0006428,C02364,6/26/2023,212.8
O0006429,C02365,5/21/2023,223.72
O0006430,C02366,3/31/2023,316.62
O0006431,C02366,4/28/2025,213.35
O0006432,C02367,6/2/2024,198.05
O0006433,C02367,5/14/2025,293.58
