order_id,customer_id,order_date,order_value
O0007767,C02875,2023-11-10,-239.36
O0007768,C02875,2023-11-24,187.21
O0007769,C02875,2024-01-21,265.96
O0007770,C02875,2024-06-01,-182.76
O0007771,C02876,2024-09-29,228.75
O0007772,C02876,2024-10-27,255.85
O0007773,C02876,2025-01-13,274.45
O0007774,C02876,2025-03-08,345.01
O0007775,C02876,2025-10-15,221.5
O0007776,C02877,2024-12-11,229.63
O0007777,C02877,2025-05-27,177.48
O0007778,C02878,2023-08-16,338.23
O0007779,C02878,2023-12-25,366.07
O0007780,C02879,2023-07-01,314.7
O0007781,C02880,2023-07-10,233.05
O0007782,C02880,2023-12-04,247.2
O0007783,C02880,2024-12-21,201.21
O0007784,C02880,2025-03-17,190.27
O0007785,C02881,2025-09-22,201.83
O0007786,C02882,2023-11-06,139.65
O0007787,C02883,2025-03-31,81.02
O0007788,C02884,2024-03-30,127.84
O0007789,C02884,2024-04-01,-122.7
O0007790,C02884,2024-10-19,219.95
O0007791,C02884,2025-06-19,83.5
O0007792,C02885,2024-02-06,239.95
O0007793,C02886,2023-04-27,163.24
O0007794,C02887,2025-06-30,262.18
O0007795,C02888,2023-03-08,148.24
O0007796,C02889,2023-07-07,275.7
O0007797,C02889,2024-05-01,172.49
O0007798,C02889,2024-10-13,207.45
O0007799,C02889,2024-12-01,165.05
O0007800,C02889,2025-09-17,279.72
O0007801,C02889,2025-11-13,266.01
O0007802,C02890,2023-05-25,253.05
O0007803,C02891,2025-06-06,144.7
O0007804,C02892,2023-05-11,105.31
O0007805,C02892,2023-06-04,161.85
O0007806,C02892,2023-10-17,214.01
O0007807,C02892,2025-03-15,415.39
O0007808,C02892,2025-04-25,298.14
O0007809,C02893,2024-10-28,178.04
O0007810,C02893,2024-12-25,-182.34
O0007811,C02893,2025-02-03,228.91
O0007812,C02893,2025-04-15,273.23
O0007813,C02893,2025-07-26,143.29
O0007814,C02893,2025-12-01,172.43
O0007815,C02894,2024-07-06,197.89
O0007816,C02895,2025-02-21,206.77
O0007817,C02895,2025-07-26,120.77
O0007818,C02896,2024-08-29,267.08
O0007819,C02897,2023-01-10,140.79
O0007820,C02897,2024-12-26,181.58
O0007821,C02897,2025-09-26,142.05
O0007822,C02898,2023-08-12,206.87
O0007823,C02899,2023-04-07,132.3
O0007824,C02899,2023-06-22,233.1
O0007825,C02899,2023-12-14,-132.74
O0007826,C02899,2023-12-18,301.18
O0007827,C02899,2024-12-24,278.82
O0007828,C02899,2025-12-02,236.73
O0007829,C02900,2023-11-24,281.16
O0007830,C02901,2023-02-13,164.88
O0007831,C02901,2023-07-09,-388.64
O0007832,C02901,2023-12-22,325.2
O0007833,C02902,2024-06-02,216.16
O0007834,C02903,2023-08-17,138.71
O0007835,C02903,2024-02-18,188.43
O0007836,C02903,2024-05-01,39.58
O0007837,C02904,2023-09-02,274.82
O0007838,C02904,2024-04-28,289.79
O0007839,C02904,2024-09-10,-300.48
O0007840,C02904,2025-01-27,227.83
O0007841,C02905,2023-02-15,306.25
O0007842,C02905,2024-07-04,103.07
O0007843,C02906,2024-01-03,289.52
O0007844,C02906,2024-02-04,229.11
O0007845,C02906,2025-09-22,144.45
O0007846,C02907,2024-04-02,164.43
O0007847,C02908,2023-05-10,123.46
O0007848,C02908,2024-03-21,261.99
O0007849,C02908,2024-06-29,281.45
O0007850,C02908,2024-08-17,260.09
O0007851,C02908,2024-11-07,258.56
O0007852,C02908,2025-04-23,216.14
O0007853,C02909,2023-10-17,159.38
O0007854,C02909,2023-11-07,110.11
O0007855,C02909,2025-02-14,158.33
O0007856,C02910,2025-07-14,193.64
O0007857,C02911,2023-09-10,185.79
O0007858,C02911,2023-11-19,262.36
O0007859,C02911,2024-01-17,201.42
O0007860,C02911,2024-05-27,144.76
O0007861,C02912,2023-10-12,350.11
O0007862,C02912,2024-01-29,295.31
O0007863,C02913,2024-07-30,317.25
O0007864,C02914,2023-10-03,222.29
O0007865,C02914,2024-01-24,286.02
O0007866,C02914,2024-04-28,214.03
O0007867,C02914,2025-03-05,195.21
O0007868,C02914,2025-09-11,163.83
O0007869,C02914,2025-12-14,239.79
O0007870,C02915,2023-08-09,197.73
O0007871,C02916,2024-11-25,243.17
O0007872,C02917,2023-10-09,209.28
O0007873,C02917,2025-02-21,216.8
O0007874,C02918,2023-01-09,174.17
O0007875,C02918,2023-01-25,128.49
O0007876,C02918,2023-03-24,287.52
O0007877,C02918,2024-02-24,267.86
O0007878,C02918,2025-10-03,257.6
O0007879,C02919,2024-07-12,170.13
O0007880,C02920,2023-02-19,177.38
O0007881,C02920,2023-04-19,202.56
O0007882,C02920,2023-05-13,122.96
O0007883,C02920,2024-07-17,165.55
O0007884,C02920,2025-03-20,226.95
O0007885,C02920,2025-09-15,246.01
O0007886,C02921,2023-05-26,272.66
O0007887,C02922,2023-03-31,148.47
O0007888,C02922,2023-09-18,290.91
O0007889,C02922,2024-10-18,253.65
O0007890,C02922,2025-03-17,219.94
O0007891,C02923,2023-01-09,226.03
O0007892,C02923,2023-03-05,296.55
O0007893,C02923,2023-04-30,160.6
O0007894,C02923,2024-07-29,260.98
O0007895,C02923,2024-08-31,134.14
O0007896,C02924,2023-04-22,352.18
O0007897,C02924,2023-05-09,150.86
O0007898,C02924,2024-01-16,306.5
O0007899,C02924,2024-01-18,203.66
O0007900,C02924,2025-05-12,232.82
O0007901,C02925,2023-02-11,231.73
O0007902,C02925,2023-04-17,195.23
O0007903,C02925,2024-05-24,178.13
O0007904,C02925,2024-07-08,283.95
O0007905,C02925,2025-08-18,182.15
O0007906,C02926,2023-11-10,140.0
O0007907,C02926,2025-04-28,290.08
O0007908,C02926,2025-05-28,161.33
O0007909,C02927,2023-06-19,210.99
O0007910,C02927,2024-02-18,185.51
O0007911,C02927,2024-04-13,206.32
O0007912,C02927,2024-04-30,177.43
O0007913,C02927,2024-05-05,257.48
O0007914,C02927,2024-11-16,255.45
O0007915,C02928,2024-05-13,180.03
O0007916,C02929,2023-05-20,168.55
O0007917,C02929,2023-07-20,259.92
O0007918,C02930,2023-01-27,-313.93
O0007919,C02930,2023-08-13,207.63
O0007920,C02930,2024-03-26,232.34
O0007921,C02930,2024-08-17,-337.46
O0007922,C02930,2025-03-26,254.49
O0007923,C02931,2023-01-21,305.69
O0007924,C02931,2023-10-20,260.3
O0007925,C02931,2024-09-18,193.06
O0007926,C02931,2025-04-09,225.45
O0007927,C02932,2025-04-18,235.05
O0007928,C02933,2023-04-08,189.15
O0007929,C02933,2023-07-26,232.53
O0007930,C02933,2024-10-12,223.71
O0007931,C02933,2025-01-22,225.32
O0007932,C02933,2025-01-30,287.32
O0007933,C02933,2025-07-03,221.88
O0007934,C02934,2023-05-24,348.1
O0007935,C02934,2023-10-29,159.58
O0007936,C02934,2024-03-07,256.23
O0007937,C02934,2024-11-14,160.34
O0007938,C02934,2024-11-21,259.35
O0007939,C02934,2025-12-18,176.13
O0007940,C02935,2023-06-20,52.07
O0007941,C02935,2023-11-05,261.03
O0007942,C02935,2024-08-25,241.26
O0007943,C02935,2024-11-11,140.3
O0007944,C02935,2025-06-29,360.98
O0007945,C02936,2023-02-21,284.5
O0007946,C02936,2023-11-15,375.47
O0007947,C02937,2023-02-11,122.93
O0007948,C02937,2023-06-21,92.81
O0007949,C02938,2023-01-23,222.67
O0007950,C02939,2023-01-01,193.54
O0007951,C02939,2023-08-14,236.65
O0007952,C02939,2023-10-08,235.78
O0007953,C02939,2024-02-05,228.09
O0007954,C02939,2024-03-06,262.94
O0007955,C02940,2023-03-16,283.29
O0007956,C02940,2023-03-29,166.58
O0007957,C02940,2024-06-08,189.05
O0007958,C02940,2024-12-05,306.8
O0007959,C02940,2025-12-03,286.39
O0007960,C02941,2024-03-07,180.19
O0007961,C02941,2024-03-24,325.7
O0007962,C02941,2024-06-22,196.95
O0007963,C02941,2025-06-12,179.26
O0007964,C02941,2025-10-30,348.47
O0007965,C02942,2024-02-01,219.18
O0007966,C02942,2025-10-17,320.21
O0007967,C02943,2023-03-15,241.35
O0007968,C02943,2024-10-05,267.69
O0007969,C02943,2025-04-25,326.67
O0007970,C02944,2023-07-29,128.28
O0007971,C02944,2025-03-18,165.68
O0007972,C02944,2025-05-24,294.7
O0007973,C02945,2023-08-08,223.34
O0007974,C02945,2024-08-06,343.2
O0007975,C02945,2024-12-10,248.08
O0007976,C02945,2024-12-11,192.93
O0007977,C02945,2025-11-11,271.74
O0007978,C02946,2025-09-01,205.56
O0007979,C02947,2023-04-14,221.54
O0007980,C02947,2023-07-24,169.06
O0007981,C02947,2023-11-19,376.68
O0007982,C02947,2024-05-19,142.21
O0007983,C02947,2025-03-15,320.88
O0007984,C02947,2025-10-07,253.03
O0007985,C02948,2023-12-25,281.99
O0007986,C02948,2025-07-09,151.43
O0007987,C02949,2025-12-03,216.65
O0007988,C02950,2023-10-04,196.26
O0007989,C02951,2023-02-23,222.52
O0007990,C02951,2023-05-12,255.19
O0007991,C02952,2023-03-28,267.13
O0007992,C02952,2023-12-30,155.35
O0007993,C02952,2024-02-29,232.42
O0007994,C02952,2024-09-09,202.7
O0007995,C02952,2025-04-27,-150.25
O0007996,C02953,2024-04-06,263.68
O0007997,C02954,2023-03-19,316.19
O0007998,C02954,2023-12-28,254.99
O0007999,C02954,2024-07-13,233.48
O0008000,C02954,2024-08-24,216.92
O0008001,C02954,2025-03-25,231.73
O0008002,C02954,2025-07-24,238.32
O0008003,C02955,2023-05-09,157.7
O0008004,C02955,2024-01-11,283.88
O0008005,C02955,2025-01-09,185.5
O0008006,C02955,2025-06-27,237.74
O0008007,C02956,2023-04-25,193.94
O0008008,C02956,2023-12-13,236.22
O0008009,C02956,2024-03-30,261.37
O0008010,C02956,2024-09-30,171.7
O0008011,C02956,2024-10-17,256.92
O0008012,C02956,2025-02-19,-126.93
O0008013,C02957,2024-05-10,126.16
O0008014,C02957,2025-08-29,222.53
O0008015,C02957,2025-10-12,184.35
O0008016,C02957,2025-11-17,315.5
O0008017,C02958,2025-08-04,190.1
O0008018,C02958,2025-08-28,211.08
O0008019,C02959,2023-04-17,210.08
O0008020,C02959,2023-10-23,140.9
O0008021,C02959,2024-12-20,276.65
O0008022,C02959,2024-12-25,381.8
O0008023,C02959,2025-08-13,268.49
O0008024,C02960,2025-06-17,162.01
O0008025,C02961,2025-11-14,341.5
O0008026,C02962,2023-10-10,172.82
O0008027,C02962,2025-01-02,168.64
O0008028,C02962,2025-02-01,88.09
O0008029,C02962,2025-02-15,238.64
O0008030,C02962,2025-03-22,182.21
O0008031,C02962,2025-09-15,175.61
O0008032,C02963,2023-05-21,137.25
O0008033,C02963,2024-04-24,244.82
O0008034,C02963,2024-07-30,286.72
O0008035,C02963,2024-09-25,259.63
O0008036,C02963,2025-03-07,199.04
O0008037,C02963,2025-08-16,252.98
O0008038,C02964,2024-03-04,259.78
O0008039,C02964,2024-03-14,78.45
O0008040,C02964,2024-03-31,134.24
O0008041,C02964,2024-09-09,213.06
O0008042,C02964,2025-06-18,177.12
O0008043,C02965,2023-04-14,286.22
O0008044,C02965,2023-12-04,191.51
O0008045,C02965,2024-04-16,166.08
O0008046,C02965,2024-07-07,264.03
O0008047,C02965,2025-09-02,110.56
O0008048,C02966,2023-09-26,227.53
O0008049,C02967,2024-05-19,154.53
O0008050,C02967,2024-06-01,198.05
O0008051,C02967,2024-06-20,167.85
O0008052,C02967,2024-11-28,186.83
O0008053,C02967,2024-12-17,252.58
O0008054,C02967,2025-05-05,174.8
O0008055,C02968,2025-01-01,244.21
O0008056,C02969,2025-07-09,206.37
O0008057,C02970,2023-04-05,280.3
O0008058,C02971,2023-10-02,259.24
O0008059,C02972,2025-03-13,184.21
O0008060,C02973,2025-08-28,342.74
O0008061,C02974,2025-12-25,172.49
O0008062,C02975,2023-11-17,228.07
O0008063,C02975,2024-07-22,238.57
O0008064,C02976,2023-08-28,169.32
O0008065,C02976,2025-10-09,127.04
O0008066,C02977,2023-05-05,326.16
O0008067,C02977,2023-11-08,224.98
O0008068,C02977,2024-05-09,271.7
O0008069,C02977,2024-11-12,215.79
O0008070,C02978,2023-07-07,290.08
O0008071,C02979,2023-05-08,130.07
O0008072,C02979,2023-05-15,137.03
O0008073,C02980,2023-01-11,255.79
O0008074,C02981,2023-01-22,214.68
O0008075,C02981,2024-06-28,229.71
O0008076,C02981,2024-12-20,211.73
O0008077,C02981,2025-02-15,308.68
O0008078,C02982,2024-04-09,159.48
O0008079,C02983,2023-05-30,213.07
O0008080,C02983,2023-12-13,388.36
O0008081,C02983,2024-08-09,259.84
O0008082,C02983,2025-06-24,124.81
O0008083,C02983,2025-06-28,259.52
O0008084,C02984,2024-03-23,309.51
O0008085,C02985,2023-05-07,222.65
O0008086,C02985,2024-04-16,150.9
O0008087,C02985,2024-06-18,192.46
O0008088,C02985,2025-06-01,234.87
O0008089,C02986,2023-03-12,219.54
O0008090,C02986,2023-04-05,216.24
O0008091,C02986,2023-05-13,-277.71
O0008092,C02986,2023-08-24,246.54
O0008093,C02986,2023-11-11,81.56
O0008094,C02986,2025-05-19,192.55
O0008095,C02987,2024-03-05,303.46
O0008096,C02988,2025-07-21,243.32
O0008097,C02988,2025-12-14,160.68
O0008098,C02989,2023-12-01,374.78
O0008099,C02989,2025-12-22,255.25
O0008100,C02990,2023-09-14,338.45
O0008101,C02991,2025-02-15,217.75
O0008102,C02992,2023-10-25,225.16
O0008103,C02992,2023-10-29,236.81
O0008104,C02992,2025-08-29,283.07
O0008105,C02993,2024-04-14,211.68
O0008106,C02994,2024-03-09,255.02
O0008107,C02994,2025-08-11,253.88
O0008108,C02994,2025-09-09,186.77
O0008109,C02994,2025-12-14,223.98
O0008110,C02995,2023-09-23,137.22
O0008111,C02995,2024-01-01,204.74
O0008112,C02995,2024-03-15,219.29
O0008113,C02995,2024-04-05,243.27
O0008114,C02995,2024-12-14,318.07
O0008115,C02995,2025-03-02,222.64
O0008116,C02996,2024-03-21,192.87
O0008117,C02997,2023-04-21,213.1
O0008118,C02997,2024-05-23,157.96
O0008119,C02997,2024-12-04,204.24
O0008120,C02997,2025-02-04,185.98
O0008121,C02997,2025-05-13,206.1
O0008122,C02997,2025-05-21,242.5
O0008123,C02998,2023-02-22,168.5
O0008124,C02998,2024-09-25,183.05
O0008125,C02998,2025-10-05,291.07
O0008126,C02999,2024-02-09,323.11
O0008127,C02999,2024-07-13,-128.52
O0008128,C02999,2024-10-30,170.4
O0008129,C02999,2025-05-10,185.13
O0008130,C02999,2025-11-04,167.8
O0008131,C02999,2025-11-13,171.71
O0008132,C03000,2024-05-15,174.97
O0008133,C03001,2024-02-14,178.74
O0008134,C03002,2023-01-31,262.06
O0008135,C03002,2025-10-27,88.43
O0008136,C03003,2024-06-21,173.75
O0008137,C03004,2023-09-13,155.91
O0008138,C03005,2023-05-28,144.93
O0008139,C03005,2024-02-04,292.9
O0008140,C03005,2024-06-17,172.5
O0008141,C03005,2025-05-29,152.71
O0008142,C03006,2025-05-12,207.66
O0008143,C03007,2023-12-19,198.23
O0008144,C03007,2024-03-07,206.68
O0008145,C03007,2025-03-28,234.65
O0008146,C03007,2025-10-04,190.37
O0008147,C03007,2025-11-05,259.15
O0008148,C03008,2023-05-27,155.98
O0008149,C03008,2023-06-03,32.22
O0008150,C03008,2024-03-15,186.31
O0008151,C03008,2025-10-15,247.37
O0008152,C03009,2023-09-18,169.31
O0008153,C03009,2023-12-23,225.82
O0008154,C03009,2025-03-28,207.93
O0008155,C03009,2025-05-12,153.05
O0008156,C03009,2025-12-29,118.28
O0008157,C03010,2023-12-15,313.01
O0008158,C03010,2024-05-29,245.64
O0008159,C03010,2024-07-23,211.0
O0008160,C03010,2024-08-19,216.93
O0008161,C03010,2024-10-28,273.78
O0008162,C03011,2023-11-13,231.61
O0008163,C03012,2024-10-05,160.0
O0008164,C03012,2025-12-09,236.82
O0008165,C03013,2023-03-14,222.17
O0008166,C03014,2023-04-18,281.06
O0008167,C03014,2024-02-12,343.07
O0008168,C03014,2024-06-24,228.63
O0008169,C03014,2025-05-08,145.26
O0008170,C03014,2025-10-19,231.71
O0008171,C03015,2023-05-20,187.29
O0008172,C03015,2024-06-22,120.82
O0008173,C03015,2025-01-08,201.86
O0008174,C03015,2025-03-20,177.57
O0008175,C03016,2023-03-23,224.27
O0008176,C03016,2023-10-22,275.12
O0008177,C03016,2024-09-10,239.72
O0008178,C03016,2024-12-29,211.86
O0008179,C03016,2025-02-11,226.43
O0008180,C03016,2025-06-24,163.12
O0008181,C03017,2023-08-16,220.04
O0008182,C03017,2024-07-28,261.99
O0008183,C03017,2025-03-17,179.6
O0008184,C03017,2025-05-04,285.21
O0008185,C03017,2025-07-28,81.99
O0008186,C03017,2025-12-21,245.27
O0008187,C03018,2025-11-23,174.94
O0008188,C03019,2024-09-15,162.58
O0008189,C03020,2025-07-24,141.9
O0008190,C03021,2023-02-10,355.31
O0008191,C03022,2023-12-26,121.71
O0008192,C03022,2025-04-07,195.23
O0008193,C03022,2025-12-14,210.62
O0008194,C03023,2023-02-22,228.84
O0008195,C03023,2023-10-25,309.31
O0008196,C03023,2025-03-06,127.99
O0008197,C03023,2025-04-08,189.76
O0008198,C03023,2025-12-30,186.87
O0008199,C03024,2023-11-29,233.95
O0008200,C03024,2025-01-29,204.2
O0008201,C03024,2025-02-12,72.93
O0008202,C03025,2023-09-09,266.14
O0008203,C03026,2023-03-29,202.47
O0008204,C03026,2024-03-15,213.02
O0008205,C03026,2024-07-18,313.14
O0008206,C03027,2023-01-24,241.92
O0008207,C03027,2023-04-14,261.24
O0008208,C03027,2024-03-06,166.48
O0008209,C03027,2024-12-10,283.43
O0008210,C03027,2025-02-06,172.87
O0008211,C03027,2025-08-25,204.94
O0008212,C03028,2023-03-17,150.29
O0008213,C03028,2023-10-08,101.84
O0008214,C03028,2024-12-04,290.28
O0008215,C03028,2025-01-07,238.35
O0008216,C03028,2025-04-03,265.83
O0008217,C03028,2025-07-02,316.32
O0008218,C03029,2023-03-09,193.57
O0008219,C03029,2023-03-30,166.32
O0008220,C03029,2023-11-23,-170.41
O0008221,C03029,2024-02-11,247.65
O0008222,C03029,2024-03-01,246.46
O0008223,C03029,2025-11-21,-311.51
O0008224,C03030,2023-02-28,167.05
O0008225,C03030,2024-09-21,233.34
O0008226,C03030,2024-10-08,264.37
O0008227,C03031,2023-04-23,356.24
O0008228,C03031,2023-08-06,215.18
O0008229,C03031,2023-09-26,181.46
O0008230,C03031,2025-02-12,213.14
O0008231,C03031,2025-05-05,194.85
O0008232,C03032,2024-07-10,166.83
O0008233,C03033,2025-05-11,205.67
O0008234,C03033,2025-12-01,176.98
O0008235,C03034,2023-01-22,108.44
O0008236,C03035,2025-04-20,293.98
O0008237,C03036,2024-01-11,202.86
O0008238,C03036,2024-10-26,161.97
O0008239,C03036,2024-12-11,300.32
O0008240,C03036,2025-05-13,221.47
O0008241,C03036,2025-08-27,100.56
O0008242,C03037,2024-03-24,302.97
O0008243,C03038,2024-04-20,173.17
O0008244,C03039,2025-09-28,169.93
O0008245,C03040,2023-04-04,240.77
O0008246,C03041,2025-02-19,201.39
O0008247,C03042,2023-04-26,133.05
O0008248,C03042,2023-04-29,166.79
O0008249,C03042,2023-08-27,290.21
O0008250,C03042,2024-03-14,222.14
O0008251,C03042,2024-06-24,138.32
O0008252,C03042,2025-03-08,189.77
O0008253,C03043,2023-03-16,225.99
O0008254,C03043,2025-02-15,176.52
O0008255,C03043,2025-03-12,183.14
O0008256,C03043,2025-08-10,378.18
O0008257,C03044,2024-03-08,248.81
O0008258,C03044,2024-04-25,254.58
O0008259,C03044,2025-02-14,145.9
O0008260,C03044,2025-02-21,245.18
O0008261,C03045,2023-10-20,225.67
O0008262,C03045,2024-04-24,-229.04
O0008263,C03046,2023-08-20,229.68
O0008264,C03047,2023-08-08,156.06
O0008265,C03047,2024-01-08,186.47
O0008266,C03047,2024-01-09,194.92
O0008267,C03047,2024-09-29,174.13
O0008268,C03047,2025-10-25,240.01
O0008269,C03048,2023-01-02,240.31
O0008270,C03048,2023-01-23,260.98
O0008271,C03048,2024-02-06,277.3
O0008272,C03048,2025-07-01,217.32
O0008273,C03048,2025-07-19,156.39
O0008274,C03049,2024-10-11,216.6
O0008275,C03050,2025-10-21,257.36
O0008276,C03051,2025-07-03,294.09
O0008277,C03051,2025-11-05,83.39
O0008278,C03052,2025-10-12,234.04
O0008279,C03053,2023-04-19,137.67
O0008280,C03053,2023-09-29,272.52
O0008281,C03053,2025-08-12,238.27
O0008282,C03053,2025-09-26,195.54
O0008283,C03054,2024-02-06,160.66
O0008284,C03054,2025-04-20,327.12
O0008285,C03055,2025-11-05,133.32
O0008286,C03056,2024-06-23,159.76
O0008287,C03057,2023-09-09,214.02
O0008288,C03057,2025-07-09,-243.05
O0008289,C03058,2023-07-21,158.77
O0008290,C03058,2023-09-18,169.23
O0008291,C03059,2024-02-27,300.45
O0008292,C03060,2023-07-09,242.47
O0008293,C03061,2024-04-11,262.97
O0008294,C03061,2024-05-12,245.05
O0008295,C03061,2025-07-20,180.98
O0008296,C03061,2025-12-17,127.48
O0008297,C03062,2023-03-03,208.68
O0008298,C03062,2025-10-14,205.37
O0008299,C03063,2025-07-21,296.16
O0008300,C03064,2023-11-29,324.83
O0008301,C03065,2023-01-19,166.26
O0008302,C03065,2023-10-31,143.2
O0008303,C03065,2024-02-26,77.05
O0008304,C03065,2024-05-21,251.5
O0008305,C03065,2024-10-17,206.22
O0008306,C03066,2023-04-10,285.06
O0008307,C03066,2023-07-26,195.46
O0008308,C03066,2025-06-30,348.08
O0008309,C03067,2025-05-02,226.88
O0008310,C03068,2024-10-27,175.94
O0008311,C03069,2023-08-04,234.02
O0008312,C03069,2024-03-30,269.7
O0008313,C03069,2024-05-14,289.73
O0008314,C03069,2025-07-19,208.73
O0008315,C03070,2023-09-27,265.36
O0008316,C03071,2023-08-13,117.65
O0008317,C03071,2023-12-17,93.59
O0008318,C03071,2024-06-19,199.29
O0008319,C03072,2025-09-14,155.47
O0008320,C03073,2023-02-20,324.9
O0008321,C03073,2023-06-13,218.85
O0008322,C03073,2024-09-03,250.79
O0008323,C03073,2024-11-25,136.88
O0008324,C03073,2025-03-29,92.88
O0008325,C03074,2023-02-09,363.86
O0008326,C03075,2023-05-31,227.0
O0008327,C03075,2023-10-13,160.15
O0008328,C03075,2024-05-15,203.94
O0008329,C03075,2025-04-11,276.39
O0008330,C03076,2023-03-13,206.28
O0008331,C03076,2023-06-05,289.23
O0008332,C03076,2023-09-03,260.91
O0008333,C03076,2023-09-15,360.29
O0008334,C03076,2025-10-04,383.42
O0008335,C03077,2023-07-15,264.3
O0008336,C03077,2023-10-19,213.01
O0008337,C03078,2023-05-13,163.17
O0008338,C03078,2023-07-12,158.16
O0008339,C03078,2025-08-22,274.92
O0008340,C03079,2023-02-03,261.24
O0008341,C03079,2024-08-20,162.96
O0008342,C03079,2025-01-01,158.95
O0008343,C03079,2025-09-16,170.35
O0008344,C03079,2025-11-11,280.5
O0008345,C03080,2024-03-28,204.52
O0008346,C03081,2023-10-30,286.91
O0008347,C03082,2023-02-13,165.13
O0008348,C03082,2024-03-08,119.34
O0008349,C03082,2025-05-14,175.61
O0008350,C03082,2025-11-23,182.12
O0008351,C03083,2024-09-21,342.27
O0008352,C03083,2024-10-06,250.8
O0008353,C03084,2023-05-20,193.82
O0008354,C03084,2023-07-04,261.12
O0008355,C03084,2024-02-16,215.8
O0008356,C03084,2024-05-25,259.78
O0008357,C03084,2025-05-17,224.85
O0008358,C03085,2023-09-17,274.73
O0008359,C03086,2023-06-02,161.04
O0008360,C03086,2023-06-26,229.24
O0008361,C03086,2024-04-20,252.36
O0008362,C03087,2023-05-29,211.72
O0008363,C03087,2023-08-28,158.7
O0008364,C03087,2024-07-20,165.89
O0008365,C03087,2024-08-13,-272.68
O0008366,C03087,2025-10-13,200.33
O0008367,C03088,2023-10-13,135.76
O0008368,C03088,2023-10-20,140.5
O0008369,C03088,2024-01-31,181.78
O0008370,C03089,2025-06-05,252.59
O0008371,C03089,2025-08-08,222.03
O0008372,C03090,2023-05-04,162.36
O0008373,C03091,2023-04-16,314.41
O0008374,C03091,2024-08-23,251.57
O0008375,C03091,2025-01-01,298.11
O0008376,C03091,2025-03-12,298.48
O0008377,C03091,2025-05-20,125.3
O0008378,C03091,2025-12-10,184.21
O0008379,C03092,2023-08-14,169.34
O0008380,C03092,2024-08-20,245.81
O0008381,C03092,2025-04-17,248.53
O0008382,C03093,2025-09-22,291.21
O0008383,C03094,2023-02-08,223.17
O0008384,C03094,2024-03-28,191.54
O0008385,C03094,2025-11-28,278.74
O0008386,C03095,2023-04-15,246.87
O0008387,C03096,2023-02-18,169.89
O0008388,C03096,2023-04-21,263.5
O0008389,C03096,2023-09-25,257.9
O0008390,C03096,2024-04-18,256.68
O0008391,C03096,2025-01-25,268.22
O0008392,C03097,2023-03-24,211.77
O0008393,C03098,2023-04-07,175.11
O0008394,C03098,2023-12-10,163.86
O0008395,C03098,2024-11-11,186.42
O0008396,C03098,2024-11-30,207.34
O0008397,C03098,2025-03-05,264.93
O0008398,C03098,2025-12-07,228.45
O0008399,C03099,2023-07-31,167.39
O0008400,C03099,2024-01-04,76.53
O0008401,C03099,2024-01-19,223.99
O0008402,C03099,2024-01-30,405.87
O0008403,C03099,2024-04-18,120.29
O0008404,C03099,2025-06-05,258.97
O0008405,C03100,2024-05-14,288.42
O0008406,C03101,2023-01-06,392.24
O0008407,C03101,2023-03-07,280.58
O0008408,C03101,2025-03-01,352.97
O0008409,C03101,2025-06-28,123.86
O0008410,C03102,2023-03-11,268.93
O0008411,C03102,2023-09-16,271.86
O0008412,C03102,2025-12-28,288.61
O0008413,C03103,2024-12-06,228.91
O0008414,C03104,2024-09-27,-198.34
O0008415,C03105,2023-08-18,246.02
O0008416,C03105,2024-01-27,209.46
O0008417,C03105,2025-06-17,158.89
O0008418,C03106,2023-11-09,255.07
O0008419,C03106,2024-12-17,176.8
O0008420,C03106,2025-02-25,225.46
O0008421,C03106,2025-04-01,297.98
O0008422,C03106,2025-06-03,134.2
O0008423,C03106,2025-06-15,288.61
O0008424,C03107,2023-03-03,282.97
O0008425,C03107,2024-07-31,204.15
O0008426,C03107,2025-12-23,198.31
O0008427,C03108,2023-03-25,227.88
O0008428,C03108,2023-12-16,252.22
O0008429,C03108,2024-01-11,283.2
O0008430,C03108,2024-07-05,246.9
O0008431,C03108,2025-01-12,111.36
O0008432,C03108,2025-08-09,230.51
O0008433,C03109,2024-10-05,191.33
O0008434,C03110,2024-02-03,231.14
O0008435,C03110,2024-07-23,212.17
O0008436,C03111,2025-08-02,219.41
O0008437,C03112,2023-02-25,248.3
O0008438,C03112,2024-09-13,192.58
O0008439,C03112,2025-04-22,90.01
O0008440,C03113,2025-10-01,205.62
O0008441,C03114,2025-11-29,345.07
O0008442,C03115,2023-12-14,303.38
O0008443,C03116,2023-01-24,188.94
O0008444,C03116,2023-04-15,176.21
O0008445,C03116,2023-11-22,213.85
O0008446,C03116,2025-02-14,343.04
O0008447,C03116,2025-10-09,98.1
O0008448,C03116,2025-12-16,230.49
O0008449,C03117,2024-03-04,164.12
O0008450,C03117,2024-11-26,243.07
O0008451,C03117,2025-06-24,179.19
O0008452,C03118,2024-02-28,255.1
O0008453,C03118,2024-10-16,254.32
O0008454,C03118,2025-03-26,130.11
O0008455,C03119,2025-05-06,337.83
O0008456,C03119,2025-06-27,85.93
O0008457,C03120,2025-08-23,187.55
O0008458,C03121,2023-08-30,177.64
O0008459,C03121,2024-07-25,243.26
O0008460,C03121,2025-10-07,208.88
O0008461,C03121,2025-11-15,-129.44
O0008462,C03122,2023-12-10,355.18
O0008463,C03122,2024-11-02,384.01
O0008464,C03123,2023-12-13,216.8
