customer_id,signup_date,channel,location
C01480,2024-02-23,paid_search,hcmc
C01481,2023-06-02,social,hcmc
C01482,2023-01-02,paid_search,hcmc
C01483,2023-10-19,organic,hcmc
C01484,2023-04-23,referral,hanoi
C01485,2024-02-21,paid_search,hcmc
C01486,2025-05-16,referral,hcmc
C01487,2023-06-13,email,hcmc
C01488,2023-01-02,paid_search,hcmc
C01489,2023-04-22,paid_search,hcmc
C01490,2024-05-25,social,hcmc
C01491,2023-10-03,referral,hcmc
C01492,2024-05-06,organic,danang
C01493,2023-01-30,paid_search,hcmc
C01494,2023-12-01,paid_search,hcmc
C01495,2024-02-16,social,hcmc
C01496,2024-03-09,paid_search,hcmc
C01497,2024-07-07,email,hcmc
C01498,2025-02-22,organic,hcmc
C01499,2024-04-14,organic,hcmc
C01500,2025-04-24,organic,hcmc
C01501,2024-06-15,paid_search,hanoi
C01502,2023-09-19,email,hcmc
C01503,2023-08-18,paid_search,hcmc
C01504,2023-11-20,organic,hanoi
C01505,2024-08-22,email,hcmc
C01506,2023-09-01,email,hcmc
C01507,2025-07-06,email,hcmc
C01508,2024-04-26,referral,hcmc
C01509,2025-05-16,referral,hcmc
C01510,2024-11-16,social,danang
C01511,2023-12-01,email,danang
C01512,2023-08-18,referral,danang
C01513,2025-01-16,paid_search,hcmc
C01514,2023-11-29,paid_search,hcmc
C01515,2023-09-05,paid_search,hcmc
C01516,2025-07-23,social,hcmc
C01517,2024-04-29,paid_search,hcmc
C01518,2023-02-18,organic,hcmc
C01519,2024-05-11,social,hcmc
C01520,2024-04-07,paid_search,hcmc
C01521,2025-05-17,social,hcmc
C01522,2024-12-15,social,hanoi
C01523,2023-07-12,email,hcmc
C01524,2023-06-01,social,taipei
C01525,2024-08-29,paid_search,hcmc
C01526,2023-02-17,paid_search,hcmc
C01527,2023-11-17,referral,hcmc
C01528,2023-05-19,social,hcmc
C01529,2023-01-21,paid_search,hcmc
C01530,2025-07-11,paid_search,hcmc
C01531,2023-04-01,social,hanoi
C01532,2023-01-10,paid_search,hcmc
C01533,2025-07-25,organic,hcmc
C01534,2023-07-09,social,danang
C01535,2025-03-30,organic,hcmc
C01536,2023-02-01,paid_search,hanoi
C01537,2023-06-04,organic,hcmc
C01538,2023-04-22,email,hcmc
C01539,2024-12-10,paid_search,hcmc
C01540,2024-09-14,email,hcmc
C01541,2024-04-22,email,hanoi
C01542,2023-08-31,organic,hcmc
C01543,2023-03-31,referral,hcmc
C01544,2024-07-25,social,hcmc
C01545,2023-08-20,social,danang
C01546,2024-08-15,social,taipei
C01547,2024-11-21,social,danang
C01548,2025-05-02,organic,hanoi
C01549,2024-05-10,social,hanoi
C01550,2023-01-05,referral,hcmc
C01551,2023-10-09,paid_search,danang
C01552,2025-05-06,organic,hcmc
C01553,2024-06-19,email,hcmc
C01554,2024-09-13,paid_search,hanoi
C01555,2024-04-04,organic,hcmc
C01556,2023-06-13,paid_search,hcmc
C01557,2025-06-19,email,hcmc
C01558,2025-02-15,paid_search,hcmc
C01559,2025-09-26,paid_search,taipei
C01560,2025-05-08,organic,hcmc
C01561,2023-10-20,organic,taipei
C01562,2023-09-13,social,hcmc
C01563,2023-09-07,organic,taipei
C01564,2025-07-11,social,hcmc
C01565,2024-07-13,organic,danang
C01566,2024-04-01,paid_search,hcmc
C01567,2025-08-30,social,hcmc
C01568,2024-08-28,email,hcmc
C01569,2025-07-02,email,hcmc
C01570,2025-09-15,referral,hcmc
C01571,2023-03-21,email,hanoi
C01572,2023-12-29,social,danang
C01573,2025-01-07,social,hanoi
C01574,2025-03-27,email,hcmc
C01575,2023-05-30,paid_search,hcmc
C01576,2023-11-16,social,taipei
C01577,2024-07-04,organic,taipei
C01578,2025-03-13,paid_search,hcmc
C01579,2023-04-24,organic,danang
C01580,2024-08-26,organic,hcmc
C01581,2023-10-25,social,taipei
C01582,2023-08-06,paid_search,danang
C01583,2024-06-01,referral,hanoi
C01584,2024-02-20,organic,hcmc
C01585,2024-09-30,paid_search,hanoi
C01586,2023-11-15,organic,hcmc
C01587,2025-04-06,organic,taipei
C01588,2023-03-20,social,hcmc
C01589,2025-05-15,referral,hanoi
C01590,2023-01-30,social,danang
C01591,2025-01-08,referral,hcmc
C01592,2023-12-14,organic,hcmc
C01593,2024-01-20,email,hanoi
C01594,2023-01-20,email,hcmc
C01595,2024-12-05,paid_search,hcmc
C01596,2023-06-16,organic,hcmc
C01597,2024-10-23,paid_search,hcmc
C01598,2024-12-29,organic,hanoi
C01599,2025-04-28,social,hanoi
C01600,2024-12-11,paid_search,hcmc
C01601,2023-10-30,organic,hcmc
C01602,2025-01-11,social,hcmc
C01603,2025-04-09,paid_search,hcmc
C01604,2023-11-15,email,hanoi
C01605,2023-05-05,email,hcmc
C01606,2025-06-12,email,hcmc
C01607,2023-05-29,paid_search,danang
C01608,2024-08-19,social,hcmc
C01609,2023-08-26,paid_search,hanoi
C01610,2023-05-07,email,hcmc
C01611,2025-02-18,paid_search,hcmc
C01612,2023-05-25,paid_search,hcmc
C01613,2024-11-03,organic,taipei
C01614,2024-11-26,paid_search,taipei
C01615,2023-03-02,email,hcmc
C01616,2023-06-23,social,hcmc
C01617,2025-03-08,organic,hcmc
C01618,2024-05-24,referral,hanoi
C01619,2023-05-02,organic,hanoi
C01620,2025-09-22,organic,hanoi
C01621,2023-09-24,social,danang
C01622,2023-01-05,organic,hcmc
C01623,2025-07-16,email,hanoi
C01624,2023-01-17,organic,hanoi
C01625,2024-07-09,organic,hcmc
C01626,2025-09-24,organic,danang
C01627,2024-08-03,social,hcmc
C01628,2024-08-09,referral,hanoi
C01629,2024-01-25,paid_search,hanoi
C01630,2023-05-08,social,danang
C01631,2024-07-28,paid_search,hcmc
C01632,2025-06-19,social,hcmc
C01633,2023-04-02,social,taipei
C01634,2025-06-02,paid_search,taipei
C01635,2024-02-21,paid_search,hcmc
C01636,2024-06-22,paid_search,taipei
C01637,2023-06-16,social,hcmc
C01638,2024-09-16,social,hanoi
C01639,2023-07-03,referral,taipei
C01640,2023-10-02,email,hcmc
C01641,2024-12-25,organic,hcmc
C01642,2023-02-20,social,danang
C01643,2024-03-24,email,taipei
C01644,2024-08-19,paid_search,taipei
C01645,2023-05-13,social,hcmc
C01646,2023-10-23,paid_search,danang
C01647,2023-12-11,email,hcmc
C01648,2024-10-28,paid_search,hcmc
C01649,2025-09-07,email,hcmc
C01650,2025-04-19,email,taipei
C01651,2023-07-10,paid_search,danang
C01652,2023-01-19,organic,hanoi
C01653,2023-02-22,social,hanoi
C01654,2024-08-21,paid_search,hcmc
C01655,2023-06-06,social,hcmc
C01656,2023-08-21,social,hcmc
C01657,2025-04-30,email,hcmc
C01658,2025-05-27,paid_search,hcmc
C01659,2025-04-22,paid_search,taipei
C01660,2023-09-12,social,hanoi
C01661,2024-09-14,social,taipei
C01662,2024-09-05,paid_search,hcmc
C01663,2023-07-05,social,hcmc
C01664,2024-07-09,organic,hcmc
C01665,2024-06-11,paid_search,hcmc
C01666,2024-02-02,social,hcmc
C01667,2025-01-24,social,hcmc
C01668,2024-11-11,referral,hcmc
C01669,2024-06-18,referral,hanoi
C01670,2024-12-29,referral,hcmc
C01671,2025-02-05,paid_search,hcmc
C01672,2024-07-23,paid_search,hcmc
C01673,2023-09-26,organic,hcmc
C01674,2025-01-31,paid_search,hcmc
C01675,2024-12-21,organic,hcmc
C01676,2025-09-14,paid_search,hanoi
C01677,2023-05-31,social,hcmc
C01678,2024-02-25,social,danang
C01679,2025-07-16,paid_search,hcmc
C01680,2024-05-31,organic,hcmc
C01681,2025-08-04,paid_search,hcmc
C01682,2023-01-13,social,hcmc
C01683,2023-02-05,social,hcmc
C01684,2025-03-10,organic,taipei
C01685,2023-12-26,social,hcmc
C01686,2024-06-06,organic,hanoi
C01687,2024-03-05,organic,hcmc
C01688,2024-02-14,paid_search,hcmc
C01689,2025-08-01,organic,hcmc
C01690,2023-04-05,organic,hcmc
C01691,2025-02-14,paid_search,hcmc
C01692,2025-06-12,social,danang
C01693,2024-10-22,paid_search,hanoi
C01694,2024-02-01,social,danang
C01695,2023-06-10,email,hcmc
C01696,2024-11-16,referral,taipei
C01697,2024-04-15,paid_search,hanoi
C01698,2023-05-30,social,hanoi
C01699,2023-12-28,email,danang
C01700,2025-08-23,social,hanoi
C01701,2023-09-24,social,taipei
C01702,2023-06-29,social,hanoi
C01703,2024-11-15,paid_search,hcmc
C01704,2023-07-20,email,hanoi
C01705,2025-07-12,paid_search,hcmc
C01706,2025-05-12,organic,danang
C01707,2025-09-14,paid_search,taipei
C01708,2025-07-05,social,hcmc
C01709,2023-09-02,email,hcmc
C01710,2023-08-01,referral,hcmc
C01711,2023-12-11,paid_search,hcmc
C01712,2024-04-16,social,hcmc
C01713,2025-06-02,paid_search,hanoi
C01714,2025-01-06,email,hanoi
C01715,2024-10-09,paid_search,taipei
C01716,2025-05-31,paid_search,hcmc
C01717,2024-10-10,social,hcmc
C01718,2024-01-16,organic,hcmc
C01719,2024-02-19,social,taipei
C01720,2024-06-03,organic,hcmc
C01721,2023-03-31,social,hcmc
C01722,2025-01-14,email,hcmc
C01723,2024-10-17,paid_search,taipei
C01724,2025-01-04,paid_search,hcmc
C01725,2024-06-20,paid_search,hanoi
C01726,2025-02-25,organic,hanoi
C01727,2025-08-11,social,taipei
C01728,2024-07-26,social,hcmc
C01729,2024-03-22,social,hcmc
C01730,2023-04-16,paid_search,hcmc
C01731,2025-02-20,social,hcmc
C01732,2025-06-26,email,hanoi
C01733,2024-12-03,paid_search,hcmc
C01734,2025-05-19,paid_search,hcmc
C01735,2025-05-14,paid_search,hcmc
C01736,2025-03-12,social,hanoi
C01737,2024-05-19,email,hcmc
C01738,2023-04-11,paid_search,hanoi
C01739,2023-01-04,organic,hcmc
C01740,2023-07-25,organic,danang
C01741,2024-03-08,social,hanoi
C01742,2025-01-16,social,hcmc
C01743,2024-04-02,referral,hcmc
C01744,2023-01-24,email,hcmc
C01745,2023-07-31,paid_search,hcmc
C01746,2025-09-10,email,hcmc
C01747,2025-09-18,paid_search,taipei
C01748,2024-01-14,organic,hanoi
C01749,2025-03-19,referral,hcmc
C01750,2024-12-23,organic,hanoi
C01751,2025-07-23,referral,hcmc
C01752,2025-06-10,social,danang
C01753,2024-09-23,referral,hcmc
C01754,2024-02-01,social,hanoi
C01755,2024-09-21,social,taipei
C01756,2023-11-17,paid_search,hcmc
C01757,2023-12-16,social,hcmc
C01758,2024-09-03,paid_search,hcmc
C01759,2024-07-27,social,taipei
C01760,2024-08-06,email,hcmc
C01761,2024-01-22,social,hanoi
C01762,2024-02-15,paid_search,taipei
C01763,2023-01-11,paid_search,taipei
C01764,2024-08-27,social,hcmc
C01765,2024-08-01,paid_search,hcmc
C01766,2025-07-28,organic,hanoi
C01767,2024-05-21,paid_search,hcmc
C01768,2024-04-14,paid_search,taipei
C01769,2023-03-09,email,hcmc
C01770,2023-07-17,organic,hcmc
C01771,2023-12-06,social,taipei
C01772,2024-01-14,paid_search,hcmc
C01773,2023-12-31,paid_search,hcmc
C01774,2024-01-31,referral,hcmc
C01775,2025-02-10,organic,hcmc
C01776,2023-05-12,paid_search,taipei
C01777,2023-11-30,email,hcmc
C01778,2023-06-13,email,hcmc
C01779,2023-11-06,email,hcmc
C01780,2024-11-18,referral,danang
C01781,2023-02-16,organic,hcmc
C01782,2023-12-07,organic,danang
C01783,2023-01-24,referral,taipei
C01784,2025-08-16,paid_search,hcmc
C01785,2024-12-31,organic,taipei
C01786,2023-09-02,paid_search,hanoi
C01787,2023-07-18,paid_search,hcmc
C01788,2023-04-10,social,hcmc
C01789,2024-04-19,email,taipei
C01790,2025-01-26,organic,taipei
C01791,2024-08-09,organic,taipei
C01792,2025-06-03,referral,danang
C01793,2023-12-12,referral,hcmc
C01794,2023-10-07,paid_search,taipei
C01795,2024-04-24,email,taipei
C01796,2023-07-22,referral,hcmc
C01797,2025-09-06,social,hcmc
C01798,2023-07-06,organic,hcmc
C01799,2024-04-25,email,taipei
C01800,2024-06-08,paid_search,hcmc
C01801,2023-02-27,paid_search,hanoi
C01802,2024-04-15,social,hcmc
C01803,2024-04-01,referral,hcmc
C01804,2023-09-18,organic,hanoi
C01805,2023-05-09,paid_search,hcmc
C01806,2023-02-15,social,taipei
C01807,2023-01-09,email,hcmc
C01808,2024-04-28,paid_search,danang
C01809,2023-04-01,paid_search,hcmc
C01810,2025-08-21,social,danang
C01811,2023-09-03,social,hanoi
C01812,2024-10-17,paid_search,hcmc
C01813,2024-11-07,social,hcmc
C01814,2024-05-12,organic,hcmc
C01815,2025-06-06,paid_search,hanoi
C01816,2023-04-22,paid_search,taipei
C01817,2023-08-23,referral,hcmc
C01818,2023-09-11,referral,hcmc
C01819,2023-05-16,organic,hanoi
C01820,2023-10-23,paid_search,hcmc
C01821,2023-11-10,social,hanoi
C01822,2025-02-06,organic,hcmc
C01823,2023-10-30,paid_search,hanoi
C01824,2025-05-30,paid_search,danang
C01825,2025-02-14,organic,hcmc
C01826,2025-06-24,email,hcmc
C01827,2023-04-16,referral,hcmc
C01828,2025-09-15,organic,hanoi
C01829,2024-09-08,paid_search,hcmc
C01830,2025-09-13,referral,danang
C01831,2023-12-23,social,hanoi
C01832,2025-08-14,organic,hcmc
C01833,2024-08-13,organic,taipei
C01834,2023-03-14,organic,hcmc
C01835,2024-02-16,email,taipei
C01836,2023-05-19,referral,hcmc
C01837,2025-08-03,organic,hanoi
C01838,2023-11-02,social,danang
C01839,2023-08-12,social,taipei
C01840,2024-07-09,email,taipei
C01841,2024-03-02,organic,hcmc
C01842,2023-04-08,email,taipei
C01843,2025-03-30,paid_search,hanoi
C01844,2025-04-29,organic,hanoi
C01845,2025-01-15,organic,hcmc
C01846,2024-09-11,organic,hcmc
C01847,2024-02-09,social,hanoi
C01848,2024-06-28,paid_search,hcmc
C01849,2024-06-07,social,hanoi
C01850,2023-06-15,email,taipei
C01851,2023-03-24,organic,danang
C01852,2023-09-12,social,hcmc
C01853,2024-04-01,paid_search,danang
C01854,2023-06-10,email,hcmc
C01855,2023-04-18,paid_search,hcmc
C01856,2025-05-05,organic,taipei
C01857,2024-01-12,referral,hcmc
C01858,2024-08-09,email,hcmc
C01859,2024-06-10,paid_search,hcmc
C01860,2025-01-08,paid_search,hcmc
C01861,2025-01-12,email,taipei
C01862,2023-10-25,organic,hcmc
C01863,2025-05-01,social,hcmc
C01864,2024-01-08,email,hanoi
C01865,2025-04-18,referral,hcmc
C01866,2024-02-11,paid_search,hanoi
C01867,2023-04-22,paid_search,danang
C01868,2025-02-02,social,taipei
C01869,2023-01-31,email,taipei
C01870,2025-02-14,social,hcmc
C01871,2023-02-13,organic,taipei
C01872,2023-07-27,organic,hcmc
C01873,2024-08-28,paid_search,hcmc
C01874,2025-08-03,social,hanoi
C01875,2024-02-15,paid_search,hcmc
C01876,2023-05-02,social,taipei
C01877,2023-08-22,paid_search,hanoi
C01878,2025-06-18,social,danang
C01879,2024-12-30,paid_search,hcmc
C01880,2023-04-11,organic,hcmc
C01881,2024-01-22,organic,hanoi
C01882,2023-09-23,paid_search,hcmc
C01883,2023-06-28,referral,hcmc
C01884,2025-04-29,email,hanoi
C01885,2024-09-12,referral,danang
C01886,2023-06-30,paid_search,hanoi
C01887,2024-10-15,email,hcmc
C01888,2024-02-20,social,hcmc
C01889,2023-03-03,social,hanoi
C01890,2024-03-27,social,hcmc
C01891,2023-07-05,social,hcmc
C01892,2023-09-04,email,hcmc
C01893,2025-06-01,email,hcmc
C01894,2024-12-14,social,hcmc
C01895,2023-05-15,social,hcmc
C01896,2025-05-04,email,hanoi
C01897,2024-07-30,paid_search,hcmc
C01898,2025-05-28,social,hanoi
C01899,2025-01-20,social,hcmc
C01900,2023-12-07,organic,taipei
C01901,2024-06-21,paid_search,hcmc
C01902,2024-06-16,social,hcmc
C01903,2024-12-23,social,hcmc
C01904,2023-09-07,paid_search,hcmc
C01905,2023-12-01,email,hcmc
C01906,2023-09-03,email,taipei
C01907,2023-10-25,organic,danang
C01908,2023-06-11,paid_search,hcmc
C01909,2023-02-06,social,hcmc
C01910,2025-08-01,social,hanoi
C01911,2023-03-16,paid_search,hanoi
C01912,2025-06-10,organic,hcmc
C01913,2023-01-04,social,taipei
C01914,2025-02-19,email,hcmc
C01915,2023-11-26,referral,hanoi
C01916,2024-06-03,social,hcmc
C01917,2023-10-11,paid_search,hcmc
C01918,2024-05-07,referral,hcmc
C01919,2024-03-29,social,taipei
C01920,2024-06-15,paid_search,hcmc
C01921,2024-01-30,organic,taipei
C01922,2024-06-22,social,taipei
C01923,2025-04-08,social,hanoi
C01924,2024-03-12,email,hcmc
C01925,2023-12-29,paid_search,hcmc
C01926,2023-05-13,paid_search,hcmc
C01927,2023-12-28,social,hanoi
C01928,2023-05-07,social,danang
C01929,2023-07-03,referral,hcmc
C01930,2025-08-14,paid_search,taipei
C01931,2023-03-31,referral,hcmc
C01932,2024-04-28,organic,hcmc
C01933,2025-04-17,referral,hcmc
C01934,2025-08-15,referral,hanoi
C01935,2023-05-28,organic,hcmc
C01936,2023-06-14,email,hcmc
C01937,2024-01-10,social,taipei
C01938,2024-07-10,organic,hcmc
C01939,2025-08-21,social,hcmc
C01940,2023-07-28,paid_search,hcmc
C01941,2023-06-15,organic,hcmc
C01942,2023-09-12,paid_search,hcmc
C01943,2025-05-27,paid_search,hcmc
C01944,2023-01-31,paid_search,hanoi
C01945,2024-01-17,social,hcmc
C01946,2023-04-30,paid_search,hanoi
C01947,2023-06-07,social,hcmc
C01948,2025-07-09,organic,hcmc
C01949,2023-01-02,social,hcmc
C01950,2023-11-19,social,hcmc
C01951,2025-07-08,organic,hcmc
C01952,2024-09-02,organic,hcmc
C01953,2023-03-14,paid_search,danang
C01954,2024-04-11,email,taipei
C01955,2025-09-01,social,hcmc
C01956,2024-02-07,organic,hanoi
C01957,2024-06-14,social,hanoi
C01958,2024-06-18,paid_search,taipei
C01959,2024-10-25,referral,hcmc
C01960,2023-07-07,social,hcmc
C01961,2025-04-23,social,hcmc
C01962,2025-09-19,organic,hcmc
C01963,2023-05-24,referral,hcmc
C01964,2025-04-01,social,taipei
C01965,2025-03-31,social,danang
C01966,2025-01-14,social,hcmc
C01967,2024-01-08,social,hcmc
C01968,2024-04-15,social,hcmc
C01969,2025-04-22,referral,hcmc
C01970,2023-06-03,social,hanoi
C01971,2025-04-12,social,hcmc
C01972,2025-07-13,email,taipei
C01973,2024-11-15,referral,danang
C01974,2023-12-09,social,hanoi
C01975,2024-07-15,paid_search,hanoi
C01976,2023-02-20,paid_search,hcmc
C01977,2025-07-24,paid_search,hcmc
C01978,2023-12-10,organic,hcmc
C01979,2023-02-27,organic,hanoi
C01980,2025-03-08,social,hcmc
C01981,2024-10-22,paid_search,taipei
C01982,2024-09-17,referral,hcmc
C01983,2023-02-24,social,hcmc
C01984,2025-01-23,organic,hcmc
C01985,2024-10-01,email,danang
C01986,2025-03-07,email,hcmc
C01987,2025-04-10,social,hcmc
C01988,2023-08-01,paid_search,hcmc
C01989,2023-07-31,social,hanoi
C01990,2025-07-16,referral,danang
C01991,2024-06-17,email,hcmc
C01992,2024-03-15,paid_search,danang
C01993,2023-10-16,social,hcmc
C01994,2024-10-03,organic,hanoi
C01995,2025-01-26,social,hcmc
C01996,2023-01-03,paid_search,hcmc
C01997,2024-07-08,social,hanoi
C01998,2025-09-24,social,hcmc
C01999,2023-10-09,referral,hcmc
C02000,2023-10-10,social,taipei
C02001,2025-05-31,paid_search,danang
C02002,2023-03-04,referral,hcmc
C02003,2024-02-04,social,hanoi
C02004,2024-04-05,paid_search,taipei
C02005,2025-03-12,social,hcmc
C02006,2023-05-10,organic,taipei
C02007,2024-03-11,referral,hcmc
C02008,2023-06-02,paid_search,taipei
C02009,2025-03-01,referral,hcmc
C02010,2024-09-26,paid_search,hcmc
C02011,2024-05-13,social,hcmc
C02012,2024-01-30,social,hcmc
C02013,2023-06-03,paid_search,taipei
C02014,2025-07-14,paid_search,danang
C02015,2024-10-12,organic,hcmc
C02016,2023-11-17,paid_search,hcmc
C02017,2024-02-20,organic,hcmc
C02018,2024-12-30,social,hcmc
C02019,2024-12-23,social,hcmc
C02020,2024-04-07,email,taipei
C02021,2023-11-01,paid_search,taipei
C02022,2024-10-24,paid_search,hcmc
C02023,2024-10-22,social,hcmc
C02024,2024-08-25,organic,hanoi
C02025,2023-03-15,organic,hcmc
C02026,2024-04-19,email,hcmc
C02027,2024-09-08,paid_search,hcmc
C02028,2025-08-11,paid_search,hcmc
C02029,2024-06-11,organic,hcmc
C02030,2023-12-11,paid_search,taipei
C02031,2024-07-12,paid_search,hcmc
C02032,2023-06-27,social,hanoi
C02033,2023-04-02,social,hcmc
C02034,2024-11-11,paid_search,taipei
C02035,2025-09-17,social,hcmc
C02036,2025-04-29,email,hcmc
C02037,2024-08-08,email,hcmc
C02038,2023-02-10,email,hcmc
C02039,2025-09-18,paid_search,hcmc
C02040,2024-03-27,organic,taipei
C02041,2023-10-18,social,hcmc
C02042,2025-06-15,referral,hcmc
C02043,2025-01-19,paid_search,hcmc
C02044,2025-01-22,referral,taipei
C02045,2023-10-06,organic,taipei
C02046,2025-09-22,paid_search,hanoi
C02047,2024-03-30,organic,hanoi
C02048,2024-06-17,social,hanoi
C02049,2025-01-23,referral,hanoi
C02050,2024-10-24,paid_search,hcmc
C02051,2023-06-22,social,hanoi
C02052,2023-10-31,social,taipei
C02053,2023-12-29,organic,hcmc
C02054,2025-08-09,organic,hanoi
C02055,2024-12-18,paid_search,hcmc
C02056,2024-01-03,organic,hcmc
C02057,2025-01-07,organic,hcmc
C02058,2025-01-11,social,hanoi
C02059,2024-01-31,email,taipei
C02060,2024-02-09,paid_search,hcmc
C02061,2025-06-16,email,hcmc
C02062,2024-07-18,email,hcmc
C02063,2023-05-31,organic,hcmc
C02064,2024-12-23,paid_search,danang
C02065,2024-08-14,social,hcmc
C02066,2024-05-25,social,hcmc
C02067,2024-12-29,social,hcmc
C02068,2025-06-29,paid_search,danang
C02069,2023-11-28,social,hcmc
C02070,2024-02-25,social,hanoi
C02071,2023-07-10,social,hcmc
C02072,2024-10-11,paid_search,hcmc
C02073,2024-02-09,referral,hanoi
C02074,2023-12-10,email,hcmc
C02075,2024-11-30,social,hanoi
C02076,2024-02-14,paid_search,hcmc
C02077,2024-04-11,paid_search,hanoi
C02078,2024-03-17,organic,taipei
C02079,2023-09-17,paid_search,hanoi
C02080,2023-05-07,organic,hcmc
C02081,2025-04-10,organic,hanoi
C02082,2023-04-03,paid_search,danang
C02083,2023-11-23,paid_search,hcmc
C02084,2024-11-01,email,hcmc
C02085,2023-05-12,organic,taipei
C02086,2024-10-20,social,hcmc
C02087,2025-01-05,email,hanoi
C02088,2024-10-27,social,taipei
C02089,2023-11-03,email,hcmc
C02090,2023-01-20,social,hanoi
C02091,2025-06-09,social,hanoi
C02092,2023-11-24,email,hcmc
C02093,2025-03-19,organic,taipei
C02094,2023-07-18,paid_search,hcmc
C02095,2023-06-13,social,hcmc
C02096,2025-02-20,social,taipei
C02097,2025-08-01,organic,hcmc
C02098,2025-05-14,social,taipei
C02099,2025-01-24,organic,hcmc
C02100,2023-09-05,paid_search,hcmc
C02101,2025-07-05,organic,hcmc
C02102,2024-11-01,paid_search,hanoi
C02103,2023-06-22,referral,taipei
C02104,2023-05-10,email,taipei
C02105,2025-05-24,organic,danang
C02106,2023-10-04,organic,hanoi
C02107,2025-02-07,paid_search,taipei
C02108,2023-05-20,social,hcmc
C02109,2023-10-09,social,danang
C02110,2023-10-12,paid_search,hanoi
C02111,2023-10-10,social,taipei
C02112,2024-11-08,social,hcmc
C02113,2025-07-07,social,hcmc
C02114,2025-07-02,email,hanoi
C02115,2025-01-14,organic,hcmc
C02116,2023-07-23,email,hcmc
C02117,2025-08-22,social,danang
C02118,2024-06-28,email,hcmc
C02119,2024-07-02,email,hcmc
C02120,2024-12-05,email,hcmc
C02121,2025-02-11,paid_search,hcmc
C02122,2025-08-14,social,hanoi
C02123,2024-08-07,social,danang
C02124,2024-09-04,social,danang
C02125,2025-01-18,social,hanoi
C02126,2023-09-14,email,hanoi
C02127,2023-11-05,email,hcmc
C02128,2024-09-19,social,taipei
C02129,2023-03-06,social,hcmc
C02130,2023-11-18,social,hcmc
C02131,2024-12-21,paid_search,danang
C02132,2025-09-07,organic,taipei
C02133,2024-06-05,email,hcmc
C02134,2024-02-06,social,hanoi
C02135,2024-03-18,email,hcmc
C02136,2024-11-19,social,hcmc
C02137,2024-06-30,paid_search,hcmc
C02138,2023-01-24,referral,hcmc
C02139,2024-06-25,email,hcmc
C02140,2024-02-06,social,hcmc
C02141,2024-12-04,email,hcmc
C02142,2025-05-28,social,hcmc
C02143,2025-08-24,email,danang
C02144,2024-09-04,email,hanoi
C02145,2023-12-31,referral,taipei
C02146,2024-03-21,email,hcmc
C02147,2023-06-27,paid_search,hanoi
C02148,2025-07-28,organic,taipei
C02149,2025-04-30,organic,hcmc
C02150,2025-05-07,organic,hcmc
C02151,2023-11-26,paid_search,hcmc
C02152,2023-11-20,social,hcmc
C02153,2025-05-10,referral,hcmc
C02154,2024-06-30,email,hcmc
C02155,2024-12-08,referral,hcmc
C02156,2024-05-06,email,hanoi
C02157,2024-03-20,organic,hcmc
C02158,2024-09-26,social,hcmc
C02159,2025-03-27,social,hanoi
C02160,2023-12-02,social,hcmc
C02161,2025-03-23,paid_search,hcmc
C02162,2023-09-03,paid_search,hcmc
C02163,2024-02-09,referral,hcmc
C02164,2025-07-05,social,hcmc
C02165,2025-08-16,social,hcmc
C02166,2025-07-16,paid_search,hcmc
C02167,2023-11-14,social,danang
C02168,2025-04-26,paid_search,danang
C02169,2025-07-28,paid_search,hcmc
C02170,2025-09-09,organic,hcmc
C02171,2023-01-21,social,hcmc
C02172,2025-01-17,social,taipei
C02173,2025-09-27,organic,taipei
C02174,2025-02-06,paid_search,hcmc
C02175,2023-08-23,organic,hcmc
C02176,2025-02-04,social,hcmc
C02177,2023-04-16,social,taipei
C02178,2024-04-27,paid_search,taipei
C02179,2024-09-20,email,hcmc
C02180,2024-04-03,paid_search,hanoi
C02181,2024-12-03,email,hcmc
C02182,2023-08-30,email,hanoi
C02183,2024-08-31,social,danang
C02184,2024-10-09,referral,hcmc
C02185,2024-09-28,paid_search,hcmc
C02186,2023-10-18,referral,hanoi
C02187,2023-11-03,organic,hcmc
C02188,2023-09-16,referral,taipei
C02189,2024-04-08,referral,hcmc
C02190,2024-08-11,referral,taipei
C02191,2023-12-30,paid_search,hcmc
C02192,2024-02-16,paid_search,hcmc
C02193,2023-10-15,organic,hcmc
C02194,2023-08-08,social,hcmc
C02195,2024-10-22,referral,hcmc
C02196,2025-03-30,organic,hanoi
C02197,2023-10-19,paid_search,hcmc
C02198,2025-05-14,paid_search,hcmc
C02199,2024-07-27,social,hcmc
C02200,2023-06-18,email,hcmc
C02201,2024-01-03,social,taipei
C02202,2023-01-08,organic,danang
C02203,2023-02-09,social,hcmc
C02204,2023-12-04,paid_search,taipei
C02205,2024-04-01,referral,hanoi
C02206,2025-03-11,email,danang
C02207,2023-05-15,organic,hcmc
C02208,2025-04-22,email,hcmc
C02209,2023-08-24,organic,hcmc
C02210,2023-05-19,social,taipei
C02211,2024-12-03,paid_search,hanoi
C02212,2025-02-16,social,hcmc
C02213,2024-08-30,paid_search,hcmc
C02214,2023-04-27,social,hanoi
C02215,2023-04-26,organic,taipei
C02216,2024-01-27,organic,hcmc
C02217,2024-03-28,paid_search,hanoi
C02218,2025-09-29,social,hcmc
C02219,2023-10-15,organic,hcmc
C02220,2023-07-13,organic,hcmc
C02221,2025-08-07,paid_search,taipei
C02222,2023-06-04,email,danang
C02223,2023-01-27,organic,hcmc
